session_date,session_source,session_medium,campaign_name,landing_page,country,device_category,operating_system,browser,sessions,new_users,bounce_rate,avg_session_duration_sec,page_views,conversions,total_revenue,extraction_date,data_source
20241221,google,referral,brand_awareness,/products/gunbot-config,Spain,desktop,Linux,Safari,74,29,0.6619,286.73,246,4,1010.16,2026-07-04T05:01:00.675026,google_analytics_4
20241221,direct,social,summer_promo,/collections/all,Brazil,tablet,iOS,Safari,25,13,0.8126,366.03,64,2,192.29,2026-07-04T05:01:00.675026,google_analytics_4
20241221,email,(none),retargeting_q4,/products/gunbot-config,United Kingdom,tablet,iOS,Edge,87,46,0.789,45.68,192,4,947.79,2026-07-04T05:01:00.675026,google_analytics_4
20241221,direct,referral,black_friday,/,Mexico,tablet,macOS,Safari,19,12,0.8062,202.68,42,1,212.36,2026-07-04T05:01:00.675026,google_analytics_4
20241222,email,(none),retargeting_q4,/products/btc-indicator,Spain,mobile,Windows,Chrome,62,25,0.4385,66.97,212,3,486.19,2026-07-04T05:01:00.675026,google_analytics_4
20241222,bing,cpc,brand_awareness,/products/btc-indicator,United States,mobile,macOS,Safari,54,19,0.5826,61.75,108,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20241223,(direct),cpc,(not set),/collections/all,Mexico,desktop,iOS,Chrome,105,34,0.3371,89.43,141,5,1013.59,2026-07-04T05:01:00.675026,google_analytics_4
20241223,instagram,organic,(not set),/products/btc-indicator,Canada,tablet,Linux,Edge,30,21,0.4435,201.22,56,1,144.47,2026-07-04T05:01:00.675026,google_analytics_4
20241223,direct,organic,brand_awareness,/pages/about,United Kingdom,tablet,iOS,Chrome,21,10,0.5785,412.64,71,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20241223,facebook,cpc,retargeting_q4,/,Canada,desktop,Windows,Edge,17,8,0.6951,317.73,58,1,47.46,2026-07-04T05:01:00.675026,google_analytics_4
20241224,bing,organic,(not set),/products/btc-indicator,Canada,mobile,Linux,Chrome,131,84,0.552,315.14,519,10,2568.88,2026-07-04T05:01:00.675026,google_analytics_4
20241224,bing,referral,retargeting_q4,/,Brazil,desktop,Linux,Chrome,49,19,0.752,205.99,60,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20241224,google,(none),(not set),/,Spain,tablet,Windows,Firefox,30,21,0.3875,386.21,48,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20241225,google,organic,black_friday,/collections/all,Canada,desktop,Linux,Chrome,159,87,0.5287,386.75,307,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20241225,direct,(none),brand_awareness,/pages/about,Canada,tablet,Android,Edge,62,45,0.3503,215.07,178,1,87.29,2026-07-04T05:01:00.675026,google_analytics_4
20241225,facebook,(none),retargeting_q4,/pages/about,Germany,mobile,macOS,Edge,154,105,0.4717,280.76,413,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20241225,direct,social,brand_awareness,/pages/about,Canada,tablet,Android,Firefox,168,74,0.3541,353.64,299,11,1805.81,2026-07-04T05:01:00.675026,google_analytics_4
20241226,instagram,social,summer_promo,/collections/all,Brazil,tablet,Windows,Safari,84,29,0.5901,305.87,199,6,636.11,2026-07-04T05:01:00.675026,google_analytics_4
20241226,bing,(none),retargeting_q4,/collections/all,Canada,mobile,iOS,Chrome,59,39,0.5465,128.14,193,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20241226,google,(none),summer_promo,/collections/all,Brazil,mobile,Linux,Firefox,45,16,0.4895,253.22,159,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20241227,(direct),referral,retargeting_q4,/products/gunbot-config,Spain,tablet,Linux,Firefox,18,8,0.7666,246.38,56,1,131.55,2026-07-04T05:01:00.675026,google_analytics_4
20241227,facebook,organic,retargeting_q4,/,Canada,tablet,Linux,Firefox,56,24,0.6503,257.08,67,1,168.79,2026-07-04T05:01:00.675026,google_analytics_4
20241227,bing,organic,(not set),/,Brazil,desktop,Android,Firefox,24,14,0.3418,384.35,51,1,226.68,2026-07-04T05:01:00.675026,google_analytics_4
20241228,instagram,organic,summer_promo,/collections/all,United States,mobile,Linux,Firefox,18,9,0.6405,102.63,68,1,94.67,2026-07-04T05:01:00.675026,google_analytics_4
20241228,google,social,retargeting_q4,/products/btc-indicator,Spain,desktop,Windows,Edge,28,14,0.4617,103.71,28,1,253.15,2026-07-04T05:01:00.675026,google_analytics_4
20241228,google,cpc,brand_awareness,/collections/all,Germany,desktop,Linux,Edge,47,26,0.8254,209.08,173,1,248.22,2026-07-04T05:01:00.675026,google_analytics_4
20241228,(direct),email,black_friday,/products/btc-indicator,United States,tablet,macOS,Edge,29,21,0.6092,356.24,98,1,147.1,2026-07-04T05:01:00.675026,google_analytics_4
20241229,bing,(none),(not set),/products/btc-indicator,Germany,desktop,Linux,Chrome,37,19,0.7055,90.16,50,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20241229,email,social,black_friday,/products/btc-indicator,Canada,mobile,iOS,Edge,49,20,0.3194,371.75,102,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20241229,email,cpc,summer_promo,/products/gunbot-config,Spain,tablet,Linux,Edge,29,18,0.3742,278.54,101,2,233.78,2026-07-04T05:01:00.675026,google_analytics_4
20241229,bing,cpc,summer_promo,/collections/all,United Kingdom,mobile,macOS,Firefox,19,10,0.4339,395.89,72,1,63.92,2026-07-04T05:01:00.675026,google_analytics_4
20241229,facebook,social,black_friday,/collections/all,Germany,tablet,iOS,Safari,33,17,0.5045,304.75,94,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20241229,email,referral,(not set),/products/gunbot-config,Brazil,mobile,Android,Edge,13,7,0.4468,339.13,48,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20241230,google,referral,summer_promo,/,Spain,mobile,Android,Chrome,30,16,0.8395,159.84,114,1,56.93,2026-07-04T05:01:00.675026,google_analytics_4
20241230,(direct),referral,retargeting_q4,/products/gunbot-config,United Kingdom,desktop,iOS,Firefox,30,19,0.5475,332.76,116,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20241230,(direct),organic,(not set),/,Spain,mobile,Windows,Chrome,19,11,0.4134,73.84,68,1,238.77,2026-07-04T05:01:00.675026,google_analytics_4
20241230,email,organic,summer_promo,/products/gunbot-config,Brazil,desktop,iOS,Chrome,63,40,0.6766,374.55,151,3,153.12,2026-07-04T05:01:00.675026,google_analytics_4
20241230,bing,social,retargeting_q4,/collections/all,Germany,desktop,Android,Safari,23,11,0.5848,368.42,51,1,203.08,2026-07-04T05:01:00.675026,google_analytics_4
20241231,google,(none),retargeting_q4,/products/gunbot-config,United States,mobile,Windows,Safari,53,33,0.5683,253.88,192,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20241231,instagram,social,black_friday,/collections/all,Germany,tablet,Android,Safari,26,17,0.6939,226.06,38,2,373.69,2026-07-04T05:01:00.675026,google_analytics_4
20241231,instagram,(none),brand_awareness,/products/btc-indicator,Spain,desktop,macOS,Safari,6,3,0.7548,139.81,14,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20241231,bing,(none),summer_promo,/pages/about,Mexico,tablet,Android,Firefox,57,18,0.417,166.93,78,3,422.15,2026-07-04T05:01:00.675026,google_analytics_4
20241231,bing,email,retargeting_q4,/pages/about,United Kingdom,mobile,Windows,Edge,22,9,0.7527,415.01,53,1,290.89,2026-07-04T05:01:00.675026,google_analytics_4
20250101,(direct),referral,black_friday,/products/btc-indicator,United Kingdom,tablet,macOS,Edge,5,1,0.4847,199.41,20,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250101,bing,organic,brand_awareness,/,Brazil,desktop,Android,Edge,17,9,0.7717,363.02,61,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250101,google,cpc,retargeting_q4,/products/btc-indicator,Spain,desktop,iOS,Firefox,16,6,0.6367,71.9,47,1,234.39,2026-07-04T05:01:00.675026,google_analytics_4
20250101,instagram,social,black_friday,/,Brazil,mobile,Windows,Edge,9,3,0.5058,161.07,17,1,109.4,2026-07-04T05:01:00.675026,google_analytics_4
20250101,instagram,social,brand_awareness,/,Germany,desktop,Windows,Edge,6,4,0.3682,69.81,16,1,266.86,2026-07-04T05:01:00.675026,google_analytics_4
20250102,bing,cpc,summer_promo,/pages/about,Mexico,tablet,Android,Chrome,93,67,0.7825,399.0,351,7,2000.48,2026-07-04T05:01:00.675026,google_analytics_4
20250102,direct,(none),brand_awareness,/collections/all,Spain,desktop,Linux,Edge,68,50,0.5737,289.99,122,4,788.86,2026-07-04T05:01:00.675026,google_analytics_4
20250102,instagram,organic,summer_promo,/products/btc-indicator,Germany,mobile,Linux,Edge,49,17,0.6261,159.16,66,1,142.46,2026-07-04T05:01:00.675026,google_analytics_4
20250102,(direct),organic,black_friday,/collections/all,Mexico,mobile,iOS,Chrome,52,15,0.5648,317.28,90,3,535.51,2026-07-04T05:01:00.675026,google_analytics_4
20250103,email,referral,black_friday,/products/gunbot-config,Spain,tablet,macOS,Edge,9,4,0.5052,278.35,32,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250103,(direct),cpc,summer_promo,/,Canada,mobile,Android,Edge,10,5,0.7577,284.0,14,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250104,instagram,cpc,summer_promo,/pages/about,Canada,mobile,iOS,Firefox,37,25,0.3863,309.4,76,1,93.87,2026-07-04T05:01:00.675026,google_analytics_4
20250104,google,referral,brand_awareness,/,Canada,desktop,iOS,Firefox,78,48,0.6606,163.09,230,4,216.09,2026-07-04T05:01:00.675026,google_analytics_4
20250104,facebook,organic,(not set),/products/btc-indicator,Brazil,tablet,macOS,Edge,84,46,0.5245,380.09,116,1,94.3,2026-07-04T05:01:00.675026,google_analytics_4
20250105,google,email,black_friday,/pages/about,Spain,desktop,Windows,Firefox,20,10,0.6191,356.7,63,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250105,facebook,organic,retargeting_q4,/products/gunbot-config,United Kingdom,mobile,Windows,Firefox,47,33,0.5585,309.29,112,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250105,email,cpc,black_friday,/products/btc-indicator,United States,mobile,Windows,Firefox,9,5,0.8015,126.42,11,1,114.14,2026-07-04T05:01:00.675026,google_analytics_4
20250105,bing,organic,black_friday,/collections/all,Mexico,tablet,Android,Safari,48,25,0.4743,374.95,136,3,500.44,2026-07-04T05:01:00.675026,google_analytics_4
20250105,email,cpc,summer_promo,/,Brazil,mobile,Android,Firefox,35,22,0.3568,123.95,110,2,268.63,2026-07-04T05:01:00.675026,google_analytics_4
20250105,email,cpc,summer_promo,/collections/all,Germany,desktop,Windows,Edge,35,15,0.3425,357.01,35,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250106,email,cpc,retargeting_q4,/,Mexico,tablet,Windows,Firefox,46,32,0.6012,333.9,142,3,491.47,2026-07-04T05:01:00.675026,google_analytics_4
20250106,instagram,(none),black_friday,/products/btc-indicator,Canada,mobile,macOS,Safari,37,23,0.3733,155.73,47,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250106,facebook,referral,retargeting_q4,/collections/all,United States,tablet,macOS,Chrome,25,17,0.5059,45.45,100,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250107,direct,email,retargeting_q4,/products/btc-indicator,Germany,desktop,Windows,Safari,61,30,0.3863,236.74,146,4,958.71,2026-07-04T05:01:00.675026,google_analytics_4
20250108,facebook,referral,black_friday,/,United States,mobile,iOS,Firefox,72,42,0.3042,132.94,194,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250108,email,social,brand_awareness,/,United Kingdom,desktop,Linux,Firefox,18,12,0.7232,346.84,38,1,165.25,2026-07-04T05:01:00.675026,google_analytics_4
20250108,email,cpc,brand_awareness,/collections/all,United Kingdom,desktop,Linux,Chrome,12,4,0.5939,308.27,31,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250108,instagram,email,black_friday,/products/gunbot-config,Brazil,mobile,macOS,Chrome,60,41,0.5561,322.03,156,2,470.25,2026-07-04T05:01:00.675026,google_analytics_4
20250108,google,referral,(not set),/products/btc-indicator,Germany,desktop,iOS,Firefox,9,6,0.5254,401.73,23,1,173.55,2026-07-04T05:01:00.675026,google_analytics_4
20250108,facebook,(none),black_friday,/collections/all,Germany,tablet,Windows,Chrome,35,13,0.7084,117.42,112,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250109,instagram,cpc,(not set),/collections/all,United States,desktop,macOS,Chrome,15,8,0.4608,246.48,52,1,136.07,2026-07-04T05:01:00.675026,google_analytics_4
20250110,facebook,email,brand_awareness,/,Canada,tablet,macOS,Edge,35,13,0.3426,80.6,52,1,101.8,2026-07-04T05:01:00.675026,google_analytics_4
20250110,bing,referral,black_friday,/collections/all,Brazil,desktop,Linux,Chrome,30,20,0.6194,335.95,75,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250110,facebook,(none),summer_promo,/collections/all,Canada,desktop,macOS,Chrome,26,18,0.6292,173.93,100,1,84.28,2026-07-04T05:01:00.675026,google_analytics_4
20250110,(direct),referral,summer_promo,/collections/all,Canada,mobile,Linux,Firefox,16,11,0.8048,368.09,54,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250111,facebook,social,(not set),/products/gunbot-config,Canada,mobile,iOS,Safari,100,66,0.6964,47.98,146,1,162.63,2026-07-04T05:01:00.675026,google_analytics_4
20250111,facebook,social,summer_promo,/products/btc-indicator,Germany,tablet,iOS,Safari,12,6,0.743,50.06,48,1,109.94,2026-07-04T05:01:00.675026,google_analytics_4
20250111,google,social,summer_promo,/products/btc-indicator,Mexico,tablet,Android,Chrome,38,12,0.3562,101.62,140,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250112,direct,organic,(not set),/products/gunbot-config,Spain,desktop,Linux,Firefox,23,9,0.3952,193.38,27,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250112,email,organic,retargeting_q4,/,Germany,tablet,Linux,Edge,50,29,0.466,83.7,106,4,843.78,2026-07-04T05:01:00.675026,google_analytics_4
20250112,(direct),cpc,(not set),/,Canada,tablet,Android,Edge,65,33,0.8377,409.12,193,4,742.64,2026-07-04T05:01:00.675026,google_analytics_4
20250112,facebook,email,retargeting_q4,/collections/all,United Kingdom,desktop,macOS,Chrome,91,40,0.3655,228.75,125,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250113,(direct),(none),retargeting_q4,/products/gunbot-config,Canada,tablet,macOS,Safari,45,16,0.614,307.2,128,2,161.26,2026-07-04T05:01:00.675026,google_analytics_4
20250113,email,organic,brand_awareness,/,Brazil,mobile,iOS,Firefox,52,26,0.752,82.82,132,3,97.32,2026-07-04T05:01:00.675026,google_analytics_4
20250113,bing,organic,(not set),/pages/about,Brazil,tablet,Android,Firefox,5,2,0.7231,327.29,7,1,277.6,2026-07-04T05:01:00.675026,google_analytics_4
20250113,email,(none),(not set),/pages/about,Brazil,mobile,Android,Chrome,5,1,0.7209,78.09,14,1,98.21,2026-07-04T05:01:00.675026,google_analytics_4
20250113,(direct),cpc,summer_promo,/collections/all,Germany,desktop,macOS,Edge,25,13,0.4034,292.72,54,2,297.14,2026-07-04T05:01:00.675026,google_analytics_4
20250113,facebook,social,(not set),/,Spain,tablet,Linux,Firefox,47,18,0.3939,49.96,78,3,842.75,2026-07-04T05:01:00.675026,google_analytics_4
20250114,instagram,social,black_friday,/products/gunbot-config,Spain,mobile,macOS,Safari,46,22,0.6948,401.97,145,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250114,google,email,black_friday,/products/btc-indicator,Germany,desktop,Android,Chrome,46,14,0.3436,93.84,120,3,882.17,2026-07-04T05:01:00.675026,google_analytics_4
20250114,direct,(none),retargeting_q4,/collections/all,Germany,mobile,iOS,Firefox,54,25,0.7691,345.6,196,1,210.59,2026-07-04T05:01:00.675026,google_analytics_4
20250115,facebook,organic,summer_promo,/collections/all,Brazil,mobile,Linux,Safari,12,8,0.3083,269.5,48,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250115,(direct),(none),black_friday,/collections/all,United States,tablet,iOS,Safari,129,70,0.6497,399.87,200,3,279.77,2026-07-04T05:01:00.675026,google_analytics_4
20250115,email,cpc,black_friday,/products/btc-indicator,United Kingdom,tablet,Windows,Edge,139,50,0.5374,389.47,252,5,829.73,2026-07-04T05:01:00.675026,google_analytics_4
20250115,direct,organic,summer_promo,/,United States,desktop,Android,Firefox,69,25,0.5603,165.81,74,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250115,email,social,brand_awareness,/products/gunbot-config,Brazil,mobile,macOS,Firefox,22,9,0.3296,124.3,88,1,285.66,2026-07-04T05:01:00.675026,google_analytics_4
20250116,email,social,(not set),/products/gunbot-config,Brazil,desktop,iOS,Firefox,11,7,0.5991,49.56,14,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250116,facebook,email,brand_awareness,/,Brazil,desktop,Windows,Chrome,27,15,0.5339,342.27,54,2,451.73,2026-07-04T05:01:00.675026,google_analytics_4
20250116,instagram,organic,(not set),/collections/all,United Kingdom,mobile,Linux,Chrome,18,12,0.427,303.3,46,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250116,bing,(none),brand_awareness,/pages/about,Germany,tablet,Windows,Edge,5,2,0.7561,205.76,8,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250117,google,cpc,(not set),/collections/all,Canada,desktop,Android,Chrome,99,44,0.7446,356.57,319,7,711.64,2026-07-04T05:01:00.675026,google_analytics_4
20250117,bing,(none),retargeting_q4,/products/btc-indicator,United States,mobile,iOS,Firefox,51,15,0.5697,75.36,61,3,723.1,2026-07-04T05:01:00.675026,google_analytics_4
20250117,instagram,(none),retargeting_q4,/,Spain,tablet,iOS,Chrome,96,33,0.4382,349.6,285,4,894.93,2026-07-04T05:01:00.675026,google_analytics_4
20250117,bing,email,summer_promo,/collections/all,Germany,mobile,macOS,Firefox,111,52,0.6185,102.4,283,5,766.38,2026-07-04T05:01:00.675026,google_analytics_4
20250117,facebook,(none),(not set),/products/gunbot-config,Brazil,mobile,Linux,Firefox,90,53,0.3309,49.53,134,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250117,facebook,organic,summer_promo,/products/btc-indicator,Mexico,desktop,Linux,Safari,76,38,0.8285,183.71,243,4,405.66,2026-07-04T05:01:00.675026,google_analytics_4
20250118,facebook,social,brand_awareness,/collections/all,Brazil,desktop,iOS,Chrome,75,45,0.4811,51.26,205,5,1128.7,2026-07-04T05:01:00.675026,google_analytics_4
20250118,facebook,social,black_friday,/,United States,tablet,Android,Edge,139,86,0.6228,200.5,154,7,788.29,2026-07-04T05:01:00.675026,google_analytics_4
20250118,direct,cpc,black_friday,/,United States,mobile,Android,Chrome,156,50,0.6084,200.81,180,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250118,google,email,(not set),/,Brazil,tablet,Linux,Firefox,13,9,0.8348,303.22,49,1,82.37,2026-07-04T05:01:00.675026,google_analytics_4
20250118,bing,social,black_friday,/pages/about,Brazil,tablet,Android,Safari,40,15,0.4219,406.0,96,2,471.4,2026-07-04T05:01:00.675026,google_analytics_4
20250118,google,social,brand_awareness,/products/btc-indicator,Canada,mobile,macOS,Safari,125,52,0.7517,282.73,180,8,1404.57,2026-07-04T05:01:00.675026,google_analytics_4
20250119,(direct),organic,summer_promo,/collections/all,Mexico,tablet,Android,Edge,49,27,0.703,74.28,150,2,304.68,2026-07-04T05:01:00.675026,google_analytics_4
20250119,direct,cpc,black_friday,/,Spain,mobile,Android,Safari,17,12,0.573,408.81,27,1,291.76,2026-07-04T05:01:00.675026,google_analytics_4
20250120,direct,email,(not set),/products/gunbot-config,Germany,mobile,iOS,Chrome,168,84,0.4968,322.18,538,7,1802.2,2026-07-04T05:01:00.675026,google_analytics_4
20250120,direct,social,black_friday,/products/btc-indicator,Canada,tablet,iOS,Safari,82,35,0.7892,354.36,276,6,1624.17,2026-07-04T05:01:00.675026,google_analytics_4
20250120,email,social,retargeting_q4,/pages/about,Mexico,desktop,Linux,Chrome,90,62,0.3435,362.77,126,2,69.72,2026-07-04T05:01:00.675026,google_analytics_4
20250120,bing,social,brand_awareness,/products/btc-indicator,United Kingdom,tablet,Linux,Firefox,69,46,0.6137,259.11,143,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250120,google,organic,(not set),/,Brazil,tablet,iOS,Firefox,107,57,0.5972,147.32,231,7,309.43,2026-07-04T05:01:00.675026,google_analytics_4
