trend_id,keyword_tracked,search_date,search_interest_score,geo_region,platform_source,top_related_query_1,top_related_query_2,top_related_query_3,rising_query_1,rising_query_2,weekly_momentum_pct,monthly_momentum_pct,seasonality_index,competition_level,estimated_cpc_low,estimated_cpc_high,organic_difficulty,search_volume_tier,profitable_niche_flag
trd_prompt_generation_20260212,prompt generation,2026-02-12T00:00:00,11,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,22.22,104.33,Medium,2.85,5.99,69,Low,False
trd_agentic_AI_20260212,agentic AI,2026-02-12T00:00:00,52,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,1.96,52.94,104.33,Medium,1.55,3.26,76,Medium,False
trd_prompt_engineering_20260212,prompt engineering,2026-02-12T00:00:00,41,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,5.13,13.89,104.33,Medium,3.27,6.87,47,Medium,False
trd_prompt_generation_20260213,prompt generation,2026-02-13T00:00:00,11,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,0.0,104.33,Medium,1.35,2.84,65,Low,False
trd_agentic_AI_20260213,agentic AI,2026-02-13T00:00:00,50,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-3.85,8.7,104.33,Medium,2.4,5.04,79,Medium,False
trd_prompt_engineering_20260213,prompt engineering,2026-02-13T00:00:00,62,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,51.22,40.91,104.33,Medium,2.94,6.17,69,Medium,False
trd_prompt_generation_20260214,prompt generation,2026-02-14T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-9.09,0.0,104.33,Medium,2.27,4.77,65,Low,False
trd_agentic_AI_20260214,agentic AI,2026-02-14T00:00:00,34,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-32.0,-34.62,104.33,Medium,2.16,4.54,50,Low,False
trd_prompt_engineering_20260214,prompt engineering,2026-02-14T00:00:00,62,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,34.78,104.33,Medium,3.05,6.41,81,Medium,False
trd_prompt_generation_20260215,prompt generation,2026-02-15T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,-9.09,104.33,Medium,1.58,3.32,50,Low,False
trd_agentic_AI_20260215,agentic AI,2026-02-15T00:00:00,36,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,5.88,-29.41,104.33,Medium,2.64,5.54,45,Low,False
trd_prompt_engineering_20260215,prompt engineering,2026-02-15T00:00:00,64,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,3.23,64.1,104.33,Medium,3.49,7.33,48,Medium,False
trd_prompt_generation_20260216,prompt generation,2026-02-16T00:00:00,9,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-10.0,-18.18,104.33,Medium,2.76,5.8,80,Low,False
trd_agentic_AI_20260216,agentic AI,2026-02-16T00:00:00,49,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,36.11,-5.77,104.33,Medium,2.09,4.39,63,Medium,False
trd_prompt_engineering_20260216,prompt engineering,2026-02-16T00:00:00,66,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,3.12,60.98,104.33,Medium,3.02,6.34,52,Medium,False
trd_prompt_generation_20260217,prompt generation,2026-02-17T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,11.11,-9.09,104.33,Medium,2.31,4.85,78,Low,False
trd_agentic_AI_20260217,agentic AI,2026-02-17T00:00:00,57,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,16.33,14.0,104.33,Medium,1.56,3.28,83,Medium,False
trd_prompt_engineering_20260217,prompt engineering,2026-02-17T00:00:00,69,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,4.55,11.29,104.33,Medium,1.63,3.42,48,Medium,False
trd_prompt_generation_20260218,prompt generation,2026-02-18T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,0.0,104.33,Medium,1.31,2.75,62,Low,False
trd_agentic_AI_20260218,agentic AI,2026-02-18T00:00:00,56,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-1.75,64.71,104.33,Medium,1.71,3.59,55,Medium,False
trd_prompt_engineering_20260218,prompt engineering,2026-02-18T00:00:00,63,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-8.7,1.61,104.33,Medium,3.26,6.85,74,Medium,False
trd_prompt_generation_20260219,prompt generation,2026-02-19T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,0.0,104.33,Medium,1.85,3.89,82,Low,False
trd_agentic_AI_20260219,agentic AI,2026-02-19T00:00:00,57,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,1.79,58.33,104.33,Medium,2.57,5.4,83,Medium,False
trd_prompt_engineering_20260219,prompt engineering,2026-02-19T00:00:00,58,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-7.94,-9.38,104.33,Medium,1.47,3.09,69,Medium,False
trd_prompt_generation_20260220,prompt generation,2026-02-20T00:00:00,9,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-10.0,0.0,104.33,Medium,3.44,7.22,54,Low,False
trd_agentic_AI_20260220,agentic AI,2026-02-20T00:00:00,50,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-12.28,2.04,104.33,Medium,2.88,6.05,58,Medium,False
trd_prompt_engineering_20260220,prompt engineering,2026-02-20T00:00:00,39,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-32.76,-40.91,104.33,Medium,2.23,4.68,78,Low,False
trd_prompt_generation_20260221,prompt generation,2026-02-21T00:00:00,8,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-11.11,-20.0,104.33,Medium,2.78,5.84,49,Low,False
trd_agentic_AI_20260221,agentic AI,2026-02-21T00:00:00,43,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-14.0,-24.56,104.33,Medium,2.29,4.81,74,Medium,False
trd_prompt_engineering_20260221,prompt engineering,2026-02-21T00:00:00,39,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,-43.48,104.33,Medium,1.38,2.9,50,Low,False
trd_prompt_generation_20260222,prompt generation,2026-02-22T00:00:00,9,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,12.5,-10.0,104.33,Medium,2.98,6.26,59,Low,False
trd_agentic_AI_20260222,agentic AI,2026-02-22T00:00:00,43,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,0.0,-23.21,104.33,Medium,3.17,6.66,52,Medium,False
trd_prompt_engineering_20260222,prompt engineering,2026-02-22T00:00:00,39,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,-38.1,104.33,Medium,1.42,2.98,71,Low,False
trd_prompt_generation_20260223,prompt generation,2026-02-23T00:00:00,9,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,-10.0,104.33,Medium,1.59,3.34,46,Low,False
trd_agentic_AI_20260223,agentic AI,2026-02-23T00:00:00,64,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,48.84,12.28,104.33,Medium,3.03,6.36,64,Medium,False
trd_prompt_engineering_20260223,prompt engineering,2026-02-23T00:00:00,38,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-2.56,-34.48,104.33,Medium,2.5,5.25,78,Low,False
trd_prompt_generation_20260224,prompt generation,2026-02-24T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,11.11,11.11,104.33,Medium,2.66,5.59,45,Low,False
trd_agentic_AI_20260224,agentic AI,2026-02-24T00:00:00,67,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,4.69,34.0,104.33,Medium,3.17,6.66,47,Medium,False
trd_prompt_engineering_20260224,prompt engineering,2026-02-24T00:00:00,38,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,-2.56,104.33,Medium,3.23,6.78,48,Low,False
trd_prompt_generation_20260225,prompt generation,2026-02-25T00:00:00,11,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,10.0,37.5,104.33,Medium,2.84,5.96,63,Low,False
trd_agentic_AI_20260225,agentic AI,2026-02-25T00:00:00,62,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-7.46,44.19,104.33,Medium,2.14,4.49,74,Medium,False
trd_prompt_engineering_20260225,prompt engineering,2026-02-25T00:00:00,51,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,34.21,30.77,104.33,Medium,2.59,5.44,51,Medium,False
trd_prompt_generation_20260226,prompt generation,2026-02-26T00:00:00,11,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,22.22,104.33,Medium,1.98,4.16,76,Low,False
trd_agentic_AI_20260226,agentic AI,2026-02-26T00:00:00,76,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,22.58,76.74,104.33,Medium,3.3,6.93,58,High,True
trd_prompt_engineering_20260226,prompt engineering,2026-02-26T00:00:00,59,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,15.69,51.28,104.33,Medium,1.57,3.3,82,Medium,False
trd_prompt_generation_20260227,prompt generation,2026-02-27T00:00:00,13,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,18.18,44.44,104.33,Medium,1.94,4.07,74,Low,False
trd_agentic_AI_20260227,agentic AI,2026-02-27T00:00:00,67,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-11.84,4.69,104.33,Medium,3.07,6.45,77,Medium,False
trd_prompt_engineering_20260227,prompt engineering,2026-02-27T00:00:00,47,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-20.34,23.68,104.33,Medium,1.64,3.44,64,Medium,False
trd_prompt_generation_20260228,prompt generation,2026-02-28T00:00:00,9,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-30.77,-10.0,104.33,Medium,3.46,7.27,45,Low,False
trd_agentic_AI_20260228,agentic AI,2026-02-28T00:00:00,44,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-34.33,-34.33,104.33,Medium,2.49,5.23,79,Medium,False
trd_prompt_engineering_20260228,prompt engineering,2026-02-28T00:00:00,25,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-46.81,-34.21,104.33,Medium,2.14,4.49,48,Low,False
trd_prompt_generation_20260301,prompt generation,2026-03-01T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,11.11,-9.09,105.0,Medium,2.03,4.26,51,Low,False
trd_agentic_AI_20260301,agentic AI,2026-03-01T00:00:00,45,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,2.27,-27.42,105.0,Medium,1.48,3.11,82,Medium,False
trd_prompt_engineering_20260301,prompt engineering,2026-03-01T00:00:00,22,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-12.0,-56.86,105.0,Medium,2.67,5.61,48,Low,False
trd_prompt_generation_20260302,prompt generation,2026-03-02T00:00:00,12,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,20.0,9.09,105.0,Medium,1.31,2.75,83,Low,False
trd_agentic_AI_20260302,agentic AI,2026-03-02T00:00:00,66,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,46.67,-13.16,105.0,Medium,1.33,2.79,51,Medium,False
trd_prompt_engineering_20260302,prompt engineering,2026-03-02T00:00:00,32,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,45.45,-45.76,105.0,Medium,1.69,3.55,70,Low,False
trd_prompt_generation_20260303,prompt generation,2026-03-03T00:00:00,12,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,-7.69,105.0,Medium,3.31,6.95,49,Low,False
trd_agentic_AI_20260303,agentic AI,2026-03-03T00:00:00,78,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,18.18,16.42,105.0,Medium,1.77,3.72,55,High,True
trd_prompt_engineering_20260303,prompt engineering,2026-03-03T00:00:00,35,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,9.38,-25.53,105.0,Medium,3.48,7.31,72,Low,False
trd_prompt_generation_20260304,prompt generation,2026-03-04T00:00:00,12,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,33.33,105.0,Medium,1.67,3.51,51,Low,False
trd_agentic_AI_20260304,agentic AI,2026-03-04T00:00:00,69,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-11.54,56.82,105.0,Medium,3.47,7.29,83,Medium,False
trd_prompt_engineering_20260304,prompt engineering,2026-03-04T00:00:00,32,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-8.57,28.0,105.0,Medium,1.79,3.76,47,Low,False
trd_prompt_generation_20260305,prompt generation,2026-03-05T00:00:00,17,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,41.67,70.0,105.0,Medium,1.95,4.09,80,Low,False
