event_id,started_at,ended_at,scheduled_to_end,budget,currency,event_type,source,channel,utm_source,utm_medium,utm_campaign,paid_budget_percent_used,impressions,clicks,click_through_rate,spend,conversions_attributed,attributed_revenue,roas,extraction_date
mkt_000501,2025-02-04T00:00:00Z,2025-02-11T00:00:00Z,2025-02-13T00:00:00Z,306.72,EUR,message,mailchimp,search,mailchimp,social,summer_sale,95.15,1604,63,3.9277,291.85,2,169.32,0.5802,2026-07-04T05:01:03.099173
mkt_000502,2025-02-04T00:00:00Z,2025-02-11T00:00:00Z,2025-02-19T00:00:00Z,49.05,MXN,organic,instagram,sms,instagram,email,abandoned_cart_recovery,41.08,4656,207,4.4459,20.15,6,1057.22,52.4675,2026-07-04T05:01:03.099173
mkt_000503,2025-02-05T00:00:00Z,2025-02-14T00:00:00Z,2025-02-23T00:00:00Z,455.72,EUR,organic,tiktok,direct,tiktok,organic,brand_awareness,56.6,14564,177,1.2153,257.96,4,930.04,3.6054,2026-07-04T05:01:03.099173
mkt_000504,2025-02-06T00:00:00Z,2025-02-11T00:00:00Z,2025-02-14T00:00:00Z,139.57,MXN,ad,instagram,referral,instagram,display,crypto_traders_jan,45.58,6576,684,10.4015,63.62,6,1735.23,27.2749,2026-07-04T05:01:03.099173
mkt_000505,2025-02-07T00:00:00Z,2025-02-16T00:00:00Z,2025-03-04T00:00:00Z,369.22,EUR,influencer,bing,referral,bing,organic,q4_retarget,55.75,2298,7,0.3046,205.84,1,104.32,0.5068,2026-07-04T05:01:03.099173
mkt_000506,2025-02-07T00:00:00Z,2025-02-12T00:00:00Z,2025-03-08T00:00:00Z,476.74,MXN,ad,tiktok,search,tiktok,organic,crypto_traders_jan,52.4,12227,880,7.1972,249.8,21,5569.72,22.2967,2026-07-04T05:01:03.099173
mkt_000507,2025-02-07T00:00:00Z,2025-02-20T00:00:00Z,2025-02-19T00:00:00Z,417.72,EUR,post,bing,display,bing,display,summer_sale,77.84,3756,447,11.901,325.14,5,426.87,1.3129,2026-07-04T05:01:03.099173
mkt_000508,2025-02-07T00:00:00Z,2025-02-21T00:00:00Z,2025-02-22T00:00:00Z,302.96,MXN,ad,mailchimp,search,mailchimp,cpc,abandoned_cart_recovery,66.4,6476,237,3.6597,201.18,10,2463.92,12.2473,2026-07-04T05:01:03.099173
mkt_000509,2025-02-07T00:00:00Z,2025-02-10T00:00:00Z,2025-02-18T00:00:00Z,217.73,MXN,ad,tiktok,email,tiktok,organic,q4_retarget,93.19,8926,620,6.946,202.9,24,1783.32,8.7892,2026-07-04T05:01:03.099173
mkt_000510,2025-02-08T00:00:00Z,2025-02-15T00:00:00Z,2025-03-06T00:00:00Z,141.11,EUR,influencer,bing,sms,bing,organic,q4_retarget,90.5,11655,1353,11.6088,127.7,50,5154.64,40.3652,2026-07-04T05:01:03.099173
mkt_000511,2025-02-09T00:00:00Z,2025-02-21T00:00:00Z,2025-02-27T00:00:00Z,335.96,USD,post,tiktok,direct,tiktok,display,crypto_traders_jan,77.37,4251,17,0.3999,259.94,1,50.64,0.1948,2026-07-04T05:01:03.099173
mkt_000512,2025-02-09T00:00:00Z,2025-02-13T00:00:00Z,2025-02-16T00:00:00Z,306.2,USD,ad,mailchimp,direct,mailchimp,social,brand_awareness,67.76,13745,16,0.1164,207.47,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000513,2025-02-09T00:00:00Z,2025-02-22T00:00:00Z,2025-03-02T00:00:00Z,335.61,MXN,organic,facebook,email,facebook,cpc,crypto_traders_jan,94.15,2232,201,9.0054,315.99,4,651.96,2.0632,2026-07-04T05:01:03.099173
mkt_000514,2025-02-09T00:00:00Z,2025-02-15T00:00:00Z,2025-03-03T00:00:00Z,89.39,USD,influencer,instagram,search,instagram,email,new_year_promo,73.18,12291,562,4.5725,65.42,13,1190.25,18.194,2026-07-04T05:01:03.099173
mkt_000515,2025-02-09T00:00:00Z,2025-02-21T00:00:00Z,2025-02-27T00:00:00Z,336.76,EUR,organic,tiktok,sms,tiktok,referral,abandoned_cart_recovery,81.65,2914,152,5.2162,274.98,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000516,2025-02-10T00:00:00Z,2025-02-15T00:00:00Z,2025-03-06T00:00:00Z,336.46,EUR,post,facebook,email,facebook,social,abandoned_cart_recovery,77.18,4289,33,0.7694,259.68,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000517,2025-02-10T00:00:00Z,2025-02-18T00:00:00Z,2025-02-22T00:00:00Z,116.64,USD,ad,bing,referral,bing,cpc,black_friday,98.92,13799,1267,9.1818,115.38,15,3580.37,31.0311,2026-07-04T05:01:03.099173
mkt_000518,2025-02-10T00:00:00Z,2025-02-21T00:00:00Z,2025-02-23T00:00:00Z,190.21,USD,post,mailchimp,sms,mailchimp,referral,new_year_promo,65.56,9187,792,8.6209,124.71,9,2620.55,21.0132,2026-07-04T05:01:03.099173
mkt_000519,2025-02-10T00:00:00Z,2025-02-11T00:00:00Z,2025-02-19T00:00:00Z,258.04,MXN,post,tiktok,social,tiktok,cpc,crypto_traders_jan,95.39,2502,30,1.199,246.14,1,175.31,0.7122,2026-07-04T05:01:03.099173
mkt_000520,2025-02-11T00:00:00Z,2025-02-19T00:00:00Z,2025-03-11T00:00:00Z,414.63,EUR,ad,mailchimp,sms,mailchimp,email,q4_retarget,78.0,4520,126,2.7876,323.4,5,1022.85,3.1628,2026-07-04T05:01:03.099173
mkt_000521,2025-02-13T00:00:00Z,2025-02-15T00:00:00Z,2025-03-03T00:00:00Z,243.4,USD,ad,tiktok,display,tiktok,email,abandoned_cart_recovery,62.69,11529,48,0.4163,152.59,1,275.77,1.8073,2026-07-04T05:01:03.099173
mkt_000522,2025-02-13T00:00:00Z,2025-02-20T00:00:00Z,2025-03-08T00:00:00Z,47.37,USD,ad,bing,email,bing,referral,crypto_traders_jan,63.14,5267,610,11.5815,29.91,6,713.59,23.8579,2026-07-04T05:01:03.099173
mkt_000523,2025-02-13T00:00:00Z,2025-02-14T00:00:00Z,2025-03-02T00:00:00Z,15.31,MXN,organic,google,display,google,referral,black_friday,81.65,11165,1194,10.6941,12.5,1,131.23,10.4984,2026-07-04T05:01:03.099173
mkt_000524,2025-02-14T00:00:00Z,2025-02-24T00:00:00Z,2025-03-01T00:00:00Z,320.69,USD,influencer,instagram,display,instagram,display,black_friday,89.73,11342,662,5.8367,287.76,29,2021.68,7.0256,2026-07-04T05:01:03.099173
mkt_000525,2025-02-14T00:00:00Z,2025-02-16T00:00:00Z,2025-03-04T00:00:00Z,88.57,EUR,influencer,mailchimp,search,mailchimp,display,brand_awareness,70.37,6941,239,3.4433,62.33,10,2716.71,43.5859,2026-07-04T05:01:03.099173
mkt_000526,2025-02-14T00:00:00Z,2025-02-18T00:00:00Z,2025-02-24T00:00:00Z,376.1,MXN,organic,twitter,sms,twitter,social,brand_awareness,64.05,2488,22,0.8842,240.88,1,295.36,1.2262,2026-07-04T05:01:03.099173
mkt_000527,2025-02-14T00:00:00Z,2025-02-15T00:00:00Z,2025-03-02T00:00:00Z,191.46,EUR,ad,facebook,social,facebook,social,crypto_traders_jan,62.41,3873,464,11.9804,119.49,13,1288.11,10.7801,2026-07-04T05:01:03.099173
mkt_000528,2025-02-14T00:00:00Z,2025-02-17T00:00:00Z,2025-03-02T00:00:00Z,292.27,EUR,post,google,search,google,display,brand_awareness,68.55,333,13,3.9039,200.36,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000529,2025-02-15T00:00:00Z,2025-03-01T00:00:00Z,2025-03-04T00:00:00Z,227.0,MXN,organic,bing,search,bing,display,black_friday,93.84,5587,271,4.8505,213.01,3,687.91,3.2295,2026-07-04T05:01:03.099173
mkt_000530,2025-02-15T00:00:00Z,2025-02-23T00:00:00Z,2025-02-23T00:00:00Z,454.22,USD,ad,mailchimp,search,mailchimp,referral,black_friday,56.27,680,63,9.2647,255.6,3,594.71,2.3267,2026-07-04T05:01:03.099173
mkt_000531,2025-02-15T00:00:00Z,2025-02-28T00:00:00Z,2025-02-28T00:00:00Z,109.62,MXN,organic,tiktok,search,tiktok,social,new_year_promo,86.42,12613,1080,8.5626,94.73,50,1993.95,21.0488,2026-07-04T05:01:03.099173
mkt_000532,2025-02-16T00:00:00Z,2025-02-17T00:00:00Z,2025-03-12T00:00:00Z,113.85,EUR,post,mailchimp,email,mailchimp,referral,brand_awareness,81.48,5495,28,0.5096,92.77,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000533,2025-02-16T00:00:00Z,2025-02-25T00:00:00Z,2025-03-10T00:00:00Z,340.1,USD,retargeting,facebook,display,facebook,cpc,q4_retarget,72.79,1312,139,10.5945,247.57,2,159.45,0.6441,2026-07-04T05:01:03.099173
mkt_000534,2025-02-16T00:00:00Z,2025-02-18T00:00:00Z,2025-02-28T00:00:00Z,144.37,USD,post,mailchimp,email,mailchimp,referral,q4_retarget,64.9,14064,521,3.7045,93.7,5,489.2,5.2209,2026-07-04T05:01:03.099173
mkt_000535,2025-02-16T00:00:00Z,2025-02-25T00:00:00Z,2025-02-27T00:00:00Z,212.76,USD,retargeting,instagram,display,instagram,social,black_friday,94.73,14078,574,4.0773,201.54,23,5731.94,28.4407,2026-07-04T05:01:03.099173
mkt_000536,2025-02-16T00:00:00Z,2025-02-26T00:00:00Z,2025-03-04T00:00:00Z,354.15,USD,organic,instagram,referral,instagram,social,brand_awareness,83.19,1682,189,11.2366,294.62,4,969.58,3.291,2026-07-04T05:01:03.099173
mkt_000537,2025-02-17T00:00:00Z,2025-02-24T00:00:00Z,2025-03-17T00:00:00Z,382.25,MXN,organic,google,social,google,organic,brand_awareness,82.83,760,8,1.0526,316.6,1,277.15,0.8754,2026-07-04T05:01:03.099173
mkt_000538,2025-02-17T00:00:00Z,2025-02-19T00:00:00Z,2025-03-14T00:00:00Z,307.01,USD,influencer,bing,search,bing,display,crypto_traders_jan,65.79,12107,317,2.6183,201.98,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000539,2025-02-17T00:00:00Z,2025-02-22T00:00:00Z,2025-03-11T00:00:00Z,408.81,EUR,ad,twitter,search,twitter,email,brand_awareness,95.91,3363,222,6.6012,392.08,4,1075.89,2.7441,2026-07-04T05:01:03.099173
mkt_000540,2025-02-17T00:00:00Z,2025-02-21T00:00:00Z,2025-03-19T00:00:00Z,206.62,MXN,influencer,tiktok,direct,tiktok,organic,summer_sale,52.49,12918,1158,8.9642,108.46,35,3708.74,34.1945,2026-07-04T05:01:03.099173
mkt_000541,2025-02-18T00:00:00Z,2025-02-20T00:00:00Z,2025-03-03T00:00:00Z,185.66,USD,organic,google,social,google,social,new_year_promo,72.62,6793,20,0.2944,134.82,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000542,2025-02-18T00:00:00Z,2025-02-20T00:00:00Z,2025-03-04T00:00:00Z,297.22,USD,message,facebook,search,facebook,referral,crypto_traders_jan,77.39,3574,269,7.5266,230.02,10,1016.2,4.4179,2026-07-04T05:01:03.099173
mkt_000543,2025-02-18T00:00:00Z,2025-02-23T00:00:00Z,2025-03-16T00:00:00Z,334.73,USD,influencer,google,social,google,display,new_year_promo,78.82,1233,86,6.9749,263.82,1,50.8,0.1926,2026-07-04T05:01:03.099173
mkt_000544,2025-02-18T00:00:00Z,2025-02-27T00:00:00Z,2025-03-02T00:00:00Z,39.68,MXN,retargeting,google,social,google,cpc,black_friday,54.84,6830,646,9.4583,21.76,17,3038.34,139.6296,2026-07-04T05:01:03.099173
mkt_000545,2025-02-18T00:00:00Z,2025-02-23T00:00:00Z,2025-03-05T00:00:00Z,167.5,USD,influencer,bing,direct,bing,social,black_friday,80.68,10858,624,5.7469,135.14,31,3190.85,23.6114,2026-07-04T05:01:03.099173
mkt_000546,2025-02-19T00:00:00Z,2025-03-05T00:00:00Z,2025-03-05T00:00:00Z,113.99,EUR,organic,facebook,email,facebook,cpc,summer_sale,50.34,11278,471,4.1763,57.38,1,251.51,4.3832,2026-07-04T05:01:03.099173
mkt_000547,2025-02-20T00:00:00Z,2025-02-26T00:00:00Z,2025-03-11T00:00:00Z,27.45,MXN,post,tiktok,search,tiktok,cpc,summer_sale,72.75,7727,653,8.4509,19.97,25,4897.78,245.2569,2026-07-04T05:01:03.099173
mkt_000548,2025-02-21T00:00:00Z,2025-02-27T00:00:00Z,2025-03-11T00:00:00Z,385.51,EUR,organic,bing,direct,bing,social,summer_sale,59.54,14130,215,1.5216,229.55,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000549,2025-02-21T00:00:00Z,2025-03-01T00:00:00Z,2025-03-01T00:00:00Z,82.01,EUR,retargeting,instagram,display,instagram,cpc,crypto_traders_jan,43.23,5937,662,11.1504,35.45,9,1205.33,34.0008,2026-07-04T05:01:03.099173
mkt_000550,2025-02-21T00:00:00Z,2025-02-26T00:00:00Z,2025-03-09T00:00:00Z,268.2,MXN,organic,tiktok,direct,tiktok,cpc,brand_awareness,68.08,9713,411,4.2314,182.59,2,98.82,0.5412,2026-07-04T05:01:03.099173
mkt_000551,2025-02-21T00:00:00Z,2025-03-05T00:00:00Z,2025-03-01T00:00:00Z,284.55,USD,retargeting,bing,social,bing,email,q4_retarget,54.07,12550,794,6.3267,153.85,25,5708.21,37.1024,2026-07-04T05:01:03.099173
mkt_000552,2025-02-22T00:00:00Z,2025-03-06T00:00:00Z,2025-03-16T00:00:00Z,458.53,EUR,ad,google,social,google,organic,black_friday,68.82,4970,386,7.7666,315.57,6,382.39,1.2117,2026-07-04T05:01:03.099173
mkt_000553,2025-02-22T00:00:00Z,2025-02-23T00:00:00Z,2025-03-14T00:00:00Z,460.01,USD,organic,bing,email,bing,email,summer_sale,88.92,9673,797,8.2394,409.02,33,3583.35,8.7608,2026-07-04T05:01:03.099173
mkt_000554,2025-02-22T00:00:00Z,2025-02-28T00:00:00Z,2025-03-03T00:00:00Z,221.75,USD,message,instagram,email,instagram,social,new_year_promo,40.19,14100,126,0.8936,89.13,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000555,2025-02-22T00:00:00Z,2025-03-08T00:00:00Z,2025-03-14T00:00:00Z,472.32,EUR,organic,twitter,social,twitter,email,new_year_promo,87.97,9694,525,5.4157,415.52,13,668.24,1.6082,2026-07-04T05:01:03.099173
mkt_000556,2025-02-23T00:00:00Z,2025-02-25T00:00:00Z,2025-03-02T00:00:00Z,49.17,MXN,ad,facebook,referral,facebook,social,new_year_promo,48.04,12204,74,0.6064,23.62,3,339.57,14.3764,2026-07-04T05:01:03.099173
mkt_000557,2025-02-24T00:00:00Z,2025-02-27T00:00:00Z,2025-03-05T00:00:00Z,95.29,USD,organic,twitter,direct,twitter,organic,black_friday,67.93,902,91,10.0887,64.73,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000558,2025-02-24T00:00:00Z,2025-02-28T00:00:00Z,2025-03-06T00:00:00Z,45.18,USD,influencer,facebook,sms,facebook,email,black_friday,98.74,14699,949,6.4562,44.61,22,2649.56,59.3939,2026-07-04T05:01:03.099173
mkt_000559,2025-02-24T00:00:00Z,2025-03-02T00:00:00Z,2025-03-03T00:00:00Z,479.53,USD,ad,bing,email,bing,email,new_year_promo,74.99,7622,839,11.0076,359.6,21,6148.88,17.0992,2026-07-04T05:01:03.099173
mkt_000560,2025-02-25T00:00:00Z,2025-03-06T00:00:00Z,2025-03-16T00:00:00Z,302.85,EUR,ad,twitter,display,twitter,cpc,abandoned_cart_recovery,63.47,10771,1141,10.5933,192.23,52,10657.99,55.4439,2026-07-04T05:01:03.099173
mkt_000561,2025-02-25T00:00:00Z,2025-03-02T00:00:00Z,2025-03-20T00:00:00Z,214.89,USD,influencer,mailchimp,sms,mailchimp,cpc,black_friday,86.59,10868,184,1.693,186.08,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000562,2025-02-25T00:00:00Z,2025-03-04T00:00:00Z,2025-03-14T00:00:00Z,150.82,MXN,influencer,mailchimp,sms,mailchimp,email,abandoned_cart_recovery,63.8,12834,1154,8.9917,96.22,33,6035.29,62.7239,2026-07-04T05:01:03.099173
mkt_000563,2025-02-25T00:00:00Z,2025-03-02T00:00:00Z,2025-03-12T00:00:00Z,125.83,MXN,message,mailchimp,referral,mailchimp,organic,crypto_traders_jan,40.33,13710,590,4.3034,50.75,8,562.91,11.0918,2026-07-04T05:01:03.099173
mkt_000564,2025-02-25T00:00:00Z,2025-03-11T00:00:00Z,2025-03-16T00:00:00Z,357.58,MXN,influencer,mailchimp,display,mailchimp,email,abandoned_cart_recovery,87.61,11666,1176,10.0806,313.26,4,174.11,0.5558,2026-07-04T05:01:03.099173
mkt_000565,2025-02-26T00:00:00Z,2025-02-27T00:00:00Z,2025-03-15T00:00:00Z,61.87,USD,message,instagram,direct,instagram,cpc,abandoned_cart_recovery,84.94,13789,421,3.0532,52.55,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000566,2025-02-26T00:00:00Z,2025-03-06T00:00:00Z,2025-03-22T00:00:00Z,363.6,EUR,post,mailchimp,display,mailchimp,referral,q4_retarget,41.25,12702,1209,9.5182,149.97,22,2925.04,19.5042,2026-07-04T05:01:03.099173
mkt_000567,2025-02-26T00:00:00Z,2025-02-27T00:00:00Z,2025-03-05T00:00:00Z,454.46,EUR,ad,twitter,email,twitter,social,black_friday,71.56,3103,105,3.3838,325.23,3,675.58,2.0772,2026-07-04T05:01:03.099173
mkt_000568,2025-02-27T00:00:00Z,2025-03-12T00:00:00Z,2025-03-20T00:00:00Z,412.55,EUR,organic,tiktok,display,tiktok,email,q4_retarget,93.5,3072,276,8.9844,385.74,4,638.89,1.6563,2026-07-04T05:01:03.099173
mkt_000569,2025-02-27T00:00:00Z,2025-03-07T00:00:00Z,2025-03-15T00:00:00Z,151.74,EUR,message,google,social,google,organic,new_year_promo,47.34,6596,393,5.9582,71.84,4,1066.69,14.8481,2026-07-04T05:01:03.099173
mkt_000570,2025-02-28T00:00:00Z,2025-03-12T00:00:00Z,2025-03-07T00:00:00Z,451.7,USD,retargeting,tiktok,email,tiktok,organic,summer_sale,64.19,14653,1345,9.179,289.93,43,12212.55,42.1224,2026-07-04T05:01:03.099173
mkt_000571,2025-02-28T00:00:00Z,2025-03-03T00:00:00Z,2025-03-20T00:00:00Z,389.11,MXN,influencer,google,social,google,cpc,q4_retarget,91.06,7067,347,4.9101,354.33,11,486.68,1.3735,2026-07-04T05:01:03.099173
mkt_000572,2025-02-28T00:00:00Z,2025-03-11T00:00:00Z,2025-03-19T00:00:00Z,423.46,USD,post,facebook,search,facebook,cpc,brand_awareness,62.03,6315,702,11.1164,262.67,2,583.86,2.2228,2026-07-04T05:01:03.099173
mkt_000573,2025-02-28T00:00:00Z,2025-03-09T00:00:00Z,2025-03-08T00:00:00Z,92.62,EUR,post,facebook,display,facebook,referral,abandoned_cart_recovery,86.85,8105,737,9.0932,80.44,24,3237.82,40.2514,2026-07-04T05:01:03.099173
mkt_000574,2025-03-01T00:00:00Z,2025-03-08T00:00:00Z,2025-03-16T00:00:00Z,314.64,MXN,message,google,referral,google,social,abandoned_cart_recovery,49.87,11529,650,5.638,156.9,23,1179.03,7.5145,2026-07-04T05:01:03.099173
mkt_000575,2025-03-01T00:00:00Z,2025-03-13T00:00:00Z,2025-03-16T00:00:00Z,254.02,MXN,post,facebook,referral,facebook,social,black_friday,66.85,9536,506,5.3062,169.8,17,4625.87,27.2431,2026-07-04T05:01:03.099173
mkt_000576,2025-03-01T00:00:00Z,2025-03-08T00:00:00Z,2025-03-13T00:00:00Z,148.28,EUR,retargeting,mailchimp,search,mailchimp,referral,abandoned_cart_recovery,92.28,3993,474,11.8708,136.83,21,5717.21,41.7833,2026-07-04T05:01:03.099173
mkt_000577,2025-03-02T00:00:00Z,2025-03-15T00:00:00Z,2025-03-14T00:00:00Z,38.27,MXN,ad,facebook,sms,facebook,display,summer_sale,50.82,5475,68,1.242,19.45,2,65.13,3.3486,2026-07-04T05:01:03.099173
mkt_000578,2025-03-03T00:00:00Z,2025-03-04T00:00:00Z,2025-03-10T00:00:00Z,370.46,MXN,ad,tiktok,sms,tiktok,referral,black_friday,84.41,4315,85,1.9699,312.71,4,827.87,2.6474,2026-07-04T05:01:03.099173
mkt_000579,2025-03-04T00:00:00Z,2025-03-18T00:00:00Z,2025-03-27T00:00:00Z,19.59,USD,ad,twitter,sms,twitter,referral,abandoned_cart_recovery,94.9,3723,68,1.8265,18.59,3,219.85,11.8263,2026-07-04T05:01:03.099173
mkt_000580,2025-03-05T00:00:00Z,2025-03-18T00:00:00Z,2025-04-03T00:00:00Z,297.29,EUR,organic,facebook,display,facebook,email,new_year_promo,98.07,8710,787,9.0356,291.56,23,4854.97,16.6517,2026-07-04T05:01:03.099173
mkt_000581,2025-03-05T00:00:00Z,2025-03-16T00:00:00Z,2025-03-12T00:00:00Z,379.1,MXN,organic,bing,direct,bing,social,brand_awareness,60.7,12898,643,4.9853,230.12,31,3015.22,13.1028,2026-07-04T05:01:03.099173
mkt_000582,2025-03-05T00:00:00Z,2025-03-16T00:00:00Z,2025-03-13T00:00:00Z,148.5,MXN,ad,twitter,display,twitter,social,q4_retarget,45.7,4799,321,6.6889,67.87,10,1117.93,16.4716,2026-07-04T05:01:03.099173
mkt_000583,2025-03-06T00:00:00Z,2025-03-18T00:00:00Z,2025-03-27T00:00:00Z,378.6,EUR,retargeting,twitter,social,twitter,referral,crypto_traders_jan,82.38,2791,29,1.0391,311.89,1,182.4,0.5848,2026-07-04T05:01:03.099173
mkt_000584,2025-03-08T00:00:00Z,2025-03-22T00:00:00Z,2025-03-28T00:00:00Z,26.97,EUR,post,facebook,search,facebook,referral,summer_sale,59.66,677,70,10.3397,16.09,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000585,2025-03-08T00:00:00Z,2025-03-16T00:00:00Z,2025-03-29T00:00:00Z,411.85,USD,influencer,facebook,sms,facebook,cpc,abandoned_cart_recovery,65.6,1525,93,6.0984,270.19,4,893.22,3.3059,2026-07-04T05:01:03.099173
mkt_000586,2025-03-08T00:00:00Z,2025-03-10T00:00:00Z,2025-03-20T00:00:00Z,22.83,MXN,message,facebook,referral,facebook,email,q4_retarget,68.37,2834,319,11.2562,15.61,14,1798.73,115.2293,2026-07-04T05:01:03.099173
mkt_000587,2025-03-08T00:00:00Z,2025-03-20T00:00:00Z,2025-03-24T00:00:00Z,434.9,EUR,post,facebook,sms,facebook,referral,q4_retarget,88.43,1430,148,10.3497,384.6,7,1462.39,3.8024,2026-07-04T05:01:03.099173
mkt_000588,2025-03-08T00:00:00Z,2025-03-19T00:00:00Z,2025-03-31T00:00:00Z,183.83,EUR,influencer,bing,social,bing,email,q4_retarget,79.21,2100,6,0.2857,145.61,1,93.41,0.6415,2026-07-04T05:01:03.099173
mkt_000589,2025-03-10T00:00:00Z,2025-03-14T00:00:00Z,2025-03-31T00:00:00Z,210.73,EUR,organic,twitter,display,twitter,display,abandoned_cart_recovery,92.78,5828,233,3.9979,195.52,8,1010.04,5.1659,2026-07-04T05:01:03.099173
mkt_000590,2025-03-10T00:00:00Z,2025-03-13T00:00:00Z,2025-04-02T00:00:00Z,404.77,EUR,ad,bing,display,bing,referral,summer_sale,65.41,4990,479,9.5992,264.77,18,4999.24,18.8814,2026-07-04T05:01:03.099173
mkt_000591,2025-03-10T00:00:00Z,2025-03-21T00:00:00Z,2025-04-08T00:00:00Z,87.12,EUR,retargeting,google,sms,google,cpc,summer_sale,89.42,8685,129,1.4853,77.9,3,405.0,5.199,2026-07-04T05:01:03.099173
mkt_000592,2025-03-10T00:00:00Z,2025-03-16T00:00:00Z,2025-03-30T00:00:00Z,417.16,MXN,ad,google,social,google,cpc,brand_awareness,50.32,7153,427,5.9695,209.93,16,678.6,3.2325,2026-07-04T05:01:03.099173
mkt_000593,2025-03-10T00:00:00Z,2025-03-16T00:00:00Z,2025-04-07T00:00:00Z,180.03,MXN,organic,google,direct,google,cpc,brand_awareness,84.45,1818,205,11.2761,152.04,7,1490.89,9.8059,2026-07-04T05:01:03.099173
mkt_000594,2025-03-12T00:00:00Z,2025-03-25T00:00:00Z,2025-03-24T00:00:00Z,54.49,USD,organic,facebook,search,facebook,email,brand_awareness,69.76,423,22,5.2009,38.01,1,34.7,0.9129,2026-07-04T05:01:03.099173
mkt_000595,2025-03-15T00:00:00Z,2025-03-20T00:00:00Z,2025-04-07T00:00:00Z,276.2,EUR,message,google,direct,google,referral,new_year_promo,51.25,10078,75,0.7442,141.54,2,182.17,1.2871,2026-07-04T05:01:03.099173
mkt_000596,2025-03-15T00:00:00Z,2025-03-29T00:00:00Z,2025-03-31T00:00:00Z,480.78,USD,post,facebook,search,facebook,cpc,black_friday,78.43,592,26,4.3919,377.09,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000597,2025-03-15T00:00:00Z,2025-03-25T00:00:00Z,2025-03-24T00:00:00Z,220.16,EUR,retargeting,twitter,email,twitter,display,crypto_traders_jan,88.45,12293,1463,11.9011,194.74,44,11521.21,59.162,2026-07-04T05:01:03.099173
mkt_000598,2025-03-15T00:00:00Z,2025-03-18T00:00:00Z,2025-04-02T00:00:00Z,228.46,USD,post,google,search,google,social,new_year_promo,51.6,1214,31,2.5535,117.88,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000599,2025-03-15T00:00:00Z,2025-03-24T00:00:00Z,2025-03-27T00:00:00Z,275.87,MXN,retargeting,instagram,email,instagram,referral,crypto_traders_jan,63.25,4039,126,3.1196,174.49,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000600,2025-03-16T00:00:00Z,2025-03-30T00:00:00Z,2025-03-30T00:00:00Z,186.06,MXN,ad,bing,direct,bing,organic,abandoned_cart_recovery,75.19,11919,40,0.3356,139.89,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000601,2025-03-16T00:00:00Z,2025-03-30T00:00:00Z,2025-04-03T00:00:00Z,212.71,USD,ad,bing,display,bing,email,brand_awareness,58.65,13970,432,3.0923,124.76,14,3522.81,28.2367,2026-07-04T05:01:03.099173
mkt_000602,2025-03-16T00:00:00Z,2025-03-25T00:00:00Z,2025-03-26T00:00:00Z,302.14,MXN,ad,bing,direct,bing,email,black_friday,51.43,3491,94,2.6926,155.39,2,293.47,1.8886,2026-07-04T05:01:03.099173
mkt_000603,2025-03-16T00:00:00Z,2025-03-30T00:00:00Z,2025-03-31T00:00:00Z,412.23,USD,message,instagram,referral,instagram,social,black_friday,62.23,3908,263,6.7298,256.53,7,1600.68,6.2397,2026-07-04T05:01:03.099173
mkt_000604,2025-03-17T00:00:00Z,2025-03-19T00:00:00Z,2025-04-01T00:00:00Z,304.06,USD,post,twitter,direct,twitter,display,brand_awareness,64.37,12758,616,4.8283,195.72,22,4676.59,23.8943,2026-07-04T05:01:03.099173
mkt_000605,2025-03-17T00:00:00Z,2025-03-31T00:00:00Z,2025-04-03T00:00:00Z,288.3,MXN,ad,mailchimp,sms,mailchimp,cpc,brand_awareness,80.6,1340,37,2.7612,232.36,1,33.66,0.1449,2026-07-04T05:01:03.099173
mkt_000606,2025-03-17T00:00:00Z,2025-03-25T00:00:00Z,2025-03-27T00:00:00Z,272.17,EUR,post,facebook,social,facebook,cpc,brand_awareness,79.41,14693,722,4.9139,216.12,19,617.43,2.8569,2026-07-04T05:01:03.099173
mkt_000607,2025-03-19T00:00:00Z,2025-03-21T00:00:00Z,2025-03-30T00:00:00Z,305.97,EUR,retargeting,facebook,social,facebook,organic,summer_sale,59.05,1740,18,1.0345,180.69,1,269.56,1.4918,2026-07-04T05:01:03.099173
